#! FIELDS arg d_L0(s) d_L1(s) d_L2(s) d_L3(s) d_L4(s) d_L5(s) d_L6(s) d_L7(s) d_L8(s) d_L9(s) d_L10(s) d_L11(s) d_L12(s) d_L13(s) d_L14(s)
#! SET bf_keywords {BF_LEGENDRE ORDER=14 MINIMUM=-4.0 MAXIMUM=4.0}
#! SET min -4.0
#! SET max 4.0
#! SET nbins  201
#! SET periodic false
    -1.560000     0.000000     0.250000    -0.292500    -0.089813     0.471729    -0.301677    -0.307236     0.611571    -0.159971    -0.555441     0.635059     0.090872    -0.766894     0.524657     0.400914
    -1.520000     0.000000     0.250000    -0.285000    -0.104250     0.472435    -0.273619    -0.338176     0.597654    -0.100174    -0.591470     0.585796     0.183153    -0.784573     0.422705     0.511313
    -1.480000     0.000000     0.250000    -0.277500    -0.118313     0.472143    -0.245169    -0.367005     0.580245    -0.040618    -0.620840     0.530076     0.271055    -0.787963     0.313745     0.607474
    -1.440000     0.000000     0.250000    -0.270000    -0.132000     0.470880    -0.216413    -0.393657     0.559534     0.018253    -0.643440     0.468733     0.353422    -0.777375     0.200158     0.687516
    -1.400000     0.000000     0.250000    -0.262500    -0.145313     0.468672    -0.187438    -0.418079     0.535721     0.076013    -0.659221     0.402632     0.429209    -0.753338     0.084333     0.749983
    -1.360000     0.000000     0.250000    -0.255000    -0.158250     0.465545    -0.158329    -0.440224     0.509016     0.132258    -0.668199     0.332665     0.497497    -0.716582    -0.031376     0.793860
    -1.320000     0.000000     0.250000    -0.247500    -0.170813     0.461526    -0.129167    -0.460055     0.479635     0.186607    -0.670447     0.259737     0.557495    -0.668020    -0.144688     0.818574
    -1.280000     0.000000     0.250000    -0.240000    -0.183000     0.456640    -0.100031    -0.477546     0.447801     0.238703    -0.666095     0.184758     0.608547    -0.608727    -0.253441     0.823993
    -1.240000     0.000000     0.250000    -0.232500    -0.194813     0.450914    -0.070997    -0.492677     0.413745     0.288215    -0.655324     0.108635     0.650136    -0.539917    -0.355617     0.810412
    -1.200000     0.000000     0.250000    -0.225000    -0.206250     0.444375    -0.042141    -0.505437     0.377698     0.334836    -0.638369     0.032260     0.681882    -0.462918    -0.449382     0.778527
